n,T,num_runs,num_odd,num_even
48630,127,87,43,84
48631,127,86,43,84
48632,70,43,21,49
48633,65,38,19,46
48634,70,43,21,49
48635,158,110,55,103
48636,70,43,21,49
48637,70,42,21,49
48638,189,135,67,122
48639,189,134,67,122
48640,114,77,38,76
48641,189,134,67,122
48642,65,39,19,46
48643,65,38,19,46
48644,65,39,19,46
48645,65,38,19,46
48646,65,39,19,46
48647,70,42,21,49
48648,65,39,19,46
48649,70,42,21,49
48650,65,39,19,46
48651,65,38,19,46
48652,65,39,19,46
48653,65,38,19,46
48654,65,39,19,46
48655,65,38,19,46
48656,158,111,55,103
48657,65,38,19,46
48658,189,135,67,122
48659,189,134,67,122
48660,158,111,55,103
48661,158,110,55,103
48662,145,101,50,95
48663,145,100,50,95
48664,158,111,55,103
48665,145,100,50,95
48666,158,111,55,103
48667,70,42,21,49
48668,65,39,19,46
48669,65,38,19,46
48670,65,39,19,46
48671,150,104,52,98
48672,114,77,38,76
48673,158,110,55,103
48674,158,111,55,103
48675,158,110,55,103
48676,158,111,55,103
48677,158,110,55,103
48678,158,111,55,103
48679,65,38,19,46
48680,114,77,38,76
48681,145,100,50,95
48682,114,77,38,76
48683,158,110,55,103
48684,158,111,55,103
48685,158,110,55,103
48686,158,111,55,103
48687,189,134,67,122
48688,114,77,38,76
48689,70,42,21,49
48690,70,43,21,49
48691,70,42,21,49
48692,114,77,38,76
48693,114,76,38,76
48694,189,135,67,122
48695,189,134,67,122
48696,158,111,55,103
48697,145,100,50,95
48698,158,111,55,103
48699,158,110,55,103
48700,158,111,55,103
48701,158,110,55,103
48702,158,111,55,103
48703,158,110,55,103
48704,39,19,9,30
48705,65,38,19,46
48706,65,39,19,46
48707,65,38,19,46
48708,65,39,19,46
48709,65,38,19,46
48710,65,39,19,46
48711,145,100,50,95
48712,65,39,19,46
48713,83,52,26,57
48714,65,39,19,46
48715,65,38,19,46
48716,65,39,19,46
48717,65,38,19,46
48718,83,53,26,57
48719,83,52,26,57
48720,39,19,9,30
48721,65,38,19,46
48722,65,39,19,46
48723,65,38,19,46
48724,39,19,9,30
48725,39,18,9,30
48726,65,39,19,46
48727,65,38,19,46
48728,39,19,9,30
48729,158,110,55,103
48730,39,19,9,30
48731,158,110,55,103
48732,39,19,9,30
48733,39,18,9,30
48734,65,39,19,46
48735,65,38,19,46
48736,39,19,9,30
48737,65,38,19,46
48738,39,19,9,30
48739,39,18,9,30
48740,39,19,9,30
48741,39,18,9,30
48742,39,19,9,30
48743,83,52,26,57
48744,39,19,9,30
48745,176,124,62,114
48746,39,19,9,30
48747,70,42,21,49
48748,96,63,31,65
48749,96,62,31,65
48750,96,63,31,65
48751,70,42,21,49
48752,65,39,19,46
48753,39,18,9,30
48754,96,63,31,65
48755,96,62,31,65
48756,65,39,19,46
48757,65,38,19,46
48758,65,39,19,46
48759,65,38,19,46
48760,65,39,19,46
48761,150,104,52,98
48762,65,39,19,46
48763,65,38,19,46
48764,189,135,67,122
48765,189,134,67,122
48766,189,135,67,122
48767,83,52,26,57
48768,114,77,38,76
48769,158,110,55,103
48770,39,19,9,30
48771,39,18,9,30
48772,70,43,21,49
48773,70,42,21,49
48774,70,43,21,49
48775,96,62,31,65
48776,39,19,9,30
48777,127,86,43,84
48778,39,19,9,30
48779,70,42,21,49
48780,39,19,9,30
48781,39,18,9,30
48782,65,39,19,46
48783,65,38,19,46
48784,127,87,43,84
48785,70,42,21,49
48786,70,43,21,49
48787,70,42,21,49
48788,127,87,43,84
48789,127,86,43,84
48790,39,19,9,30
48791,39,18,9,30
48792,127,87,43,84
48793,65,38,19,46
48794,127,87,43,84
48795,189,134,67,122
48796,158,111,55,103
48797,158,110,55,103
48798,158,111,55,103
48799,189,134,67,122
48800,114,77,38,76
48801,70,42,21,49
48802,127,87,43,84
48803,127,86,43,84
48804,96,63,31,65
48805,96,62,31,65
48806,96,63,31,65
48807,127,86,43,84
48808,114,77,38,76
48809,150,104,52,98
48810,114,77,38,76
48811,127,86,43,84
48812,65,39,19,46
48813,65,38,19,46
48814,65,39,19,46
48815,70,42,21,49
48816,158,111,55,103
48817,158,110,55,103
48818,158,111,55,103
48819,158,110,55,103
48820,158,111,55,103
48821,158,110,55,103
48822,158,111,55,103
48823,158,110,55,103
48824,158,111,55,103
48825,70,42,21,49
48826,158,111,55,103
48827,70,42,21,49
48828,158,111,55,103
48829,158,110,55,103
48830,158,111,55,103
48831,145,100,50,95
48832,158,111,55,103
48833,158,110,55,103
48834,70,43,21,49
48835,70,42,21,49
48836,114,77,38,76
48837,114,76,38,76
48838,114,77,38,76
48839,158,110,55,103
48840,114,77,38,76
48841,101,66,33,68
48842,114,77,38,76
48843,101,66,33,68
48844,114,77,38,76
48845,114,76,38,76
48846,101,67,33,68
48847,101,66,33,68
48848,158,111,55,103
48849,202,144,72,130
48850,202,145,72,130
48851,202,144,72,130
48852,158,111,55,103
48853,158,110,55,103
48854,158,111,55,103
48855,158,110,55,103
48856,158,111,55,103
48857,158,110,55,103
48858,158,111,55,103
48859,202,144,72,130
48860,158,111,55,103
48861,158,110,55,103
48862,158,111,55,103
48863,158,110,55,103
48864,158,111,55,103
48865,220,158,79,141
48866,158,111,55,103
48867,158,110,55,103
48868,39,19,9,30
48869,39,18,9,30
48870,39,19,9,30
48871,220,158,79,141
48872,158,111,55,103
48873,158,110,55,103
48874,158,111,55,103
48875,220,158,79,141
48876,39,19,9,30
48877,39,18,9,30
48878,39,19,9,30
48879,220,158,79,141
48880,96,63,31,65
48881,158,110,55,103
48882,96,63,31,65
48883,96,62,31,65
48884,96,63,31,65
48885,96,62,31,65
48886,96,63,31,65
48887,96,62,31,65
48888,96,63,31,65
48889,96,62,31,65
48890,96,63,31,65
48891,220,158,79,141
48892,96,63,31,65
48893,96,62,31,65
48894,96,63,31,65
48895,171,120,60,111
48896,52,29,14,38
48897,158,110,55,103
48898,39,19,9,30
48899,39,18,9,30
48900,158,111,55,103
48901,158,110,55,103
48902,158,111,55,103
48903,39,18,9,30
48904,158,111,55,103
48905,189,134,67,122
48906,158,111,55,103
48907,189,134,67,122
48908,158,111,55,103
48909,158,110,55,103
48910,158,111,55,103
48911,158,110,55,103
48912,114,77,38,76
48913,158,110,55,103
48914,171,121,60,111
48915,171,120,60,111
48916,114,77,38,76
48917,114,76,38,76
48918,158,111,55,103
48919,158,110,55,103
48920,114,77,38,76
48921,127,86,43,84
48922,114,77,38,76
48923,176,124,62,114
48924,158,111,55,103
48925,158,110,55,103
48926,158,111,55,103
48927,295,216,108,187
48928,65,39,19,46
48929,158,110,55,103
48930,127,87,43,84
48931,127,86,43,84
48932,127,87,43,84
48933,127,86,43,84
48934,127,87,43,84
48935,158,110,55,103
48936,65,39,19,46
48937,158,110,55,103
48938,65,39,19,46
48939,127,86,43,84
48940,114,77,38,76
48941,114,76,38,76
48942,114,77,38,76
48943,127,86,43,84
48944,65,39,19,46
48945,114,76,38,76
48946,114,77,38,76
48947,114,76,38,76
48948,65,39,19,46
48949,65,38,19,46
48950,158,111,55,103
48951,158,110,55,103
48952,65,39,19,46
48953,158,110,55,103
48954,65,39,19,46
48955,65,38,19,46
48956,65,39,19,46
48957,65,38,19,46
48958,127,87,43,84
48959,127,86,43,84
48960,52,29,14,38
48961,65,38,19,46
48962,65,39,19,46
48963,65,38,19,46
48964,65,39,19,46
48965,65,38,19,46
48966,65,39,19,46
48967,158,110,55,103
48968,176,125,62,114
48969,65,38,19,46
48970,176,125,62,114
48971,65,38,19,46
48972,176,125,62,114
48973,176,124,62,114
48974,127,87,43,84
48975,127,86,43,84
48976,52,29,14,38
48977,176,124,62,114
48978,127,87,43,84
48979,127,86,43,84
48980,52,29,14,38
48981,52,28,14,38
48982,189,135,67,122
48983,189,134,67,122
48984,189,135,67,122
48985,65,38,19,46
48986,189,135,67,122
48987,127,86,43,84
48988,189,135,67,122
48989,189,134,67,122
48990,65,39,19,46
48991,65,38,19,46
48992,65,39,19,46
48993,145,100,50,95
48994,114,77,38,76
48995,114,76,38,76
48996,114,77,38,76
48997,114,76,38,76
48998,114,77,38,76
48999,127,86,43,84
49000,65,39,19,46
49001,65,38,19,46
49002,65,39,19,46
49003,158,110,55,103
49004,158,111,55,103
49005,158,110,55,103
49006,158,111,55,103
49007,171,120,60,111
49008,65,39,19,46
49009,65,38,19,46
49010,65,39,19,46
49011,65,38,19,46
49012,65,39,19,46
49013,65,38,19,46
49014,65,39,19,46
49015,65,38,19,46
49016,65,39,19,46
49017,158,110,55,103
49018,65,39,19,46
49019,127,86,43,84
49020,65,39,19,46
49021,65,38,19,46
49022,127,87,43,84
49023,127,86,43,84
49024,52,29,14,38
49025,158,110,55,103
49026,65,39,19,46
49027,65,38,19,46
49028,96,63,31,65
49029,96,62,31,65
49030,96,63,31,65
49031,65,38,19,46
49032,52,29,14,38
49033,158,110,55,103
49034,52,29,14,38
49035,96,62,31,65
49036,52,29,14,38
49037,52,28,14,38
49038,96,63,31,65
49039,96,62,31,65
49040,158,111,55,103
49041,158,110,55,103
49042,158,111,55,103
49043,158,110,55,103
49044,158,111,55,103
49045,158,110,55,103
49046,114,77,38,76
49047,114,76,38,76
49048,158,111,55,103
49049,114,76,38,76
49050,158,111,55,103
49051,96,62,31,65
49052,145,101,50,95
49053,145,100,50,95
49054,145,101,50,95
49055,96,62,31,65
49056,52,29,14,38
49057,158,110,55,103
49058,158,111,55,103
49059,158,110,55,103
49060,70,43,21,49
49061,70,42,21,49
49062,70,43,21,49
49063,65,38,19,46
49064,52,29,14,38
49065,145,100,50,95
49066,52,29,14,38
49067,158,110,55,103
49068,127,87,43,84
49069,127,86,43,84
49070,127,87,43,84
49071,158,110,55,103
49072,65,39,19,46
49073,52,28,14,38
49074,52,29,14,38
49075,52,28,14,38
49076,65,39,19,46
49077,65,38,19,46
49078,158,111,55,103
49079,158,110,55,103
49080,65,39,19,46
49081,114,76,38,76
49082,65,39,19,46
49083,114,76,38,76
49084,158,111,55,103
49085,158,110,55,103
49086,158,111,55,103
49087,70,42,21,49
49088,65,39,19,46
49089,65,38,19,46
49090,70,43,21,49
49091,70,42,21,49
49092,52,29,14,38
49093,52,28,14,38
49094,52,29,14,38
49095,158,110,55,103
49096,127,87,43,84
49097,127,86,43,84
49098,127,87,43,84
49099,52,28,14,38
49100,127,87,43,84
49101,127,86,43,84
49102,189,135,67,122
49103,189,134,67,122
49104,65,39,19,46
49105,127,86,43,84
49106,70,43,21,49
49107,70,42,21,49
49108,65,39,19,46
49109,65,38,19,46
49110,70,43,21,49
49111,70,42,21,49
49112,127,87,43,84
49113,52,28,14,38
49114,127,87,43,84
49115,65,38,19,46
49116,127,87,43,84
49117,127,86,43,84
49118,189,135,67,122
49119,189,134,67,122
49120,65,39,19,46
49121,70,42,21,49
49122,65,39,19,46
49123,65,38,19,46
49124,127,87,43,84
49125,127,86,43,84
49126,127,87,43,84
49127,127,86,43,84
49128,65,39,19,46
49129,127,86,43,84
49130,65,39,19,46
49131,189,134,67,122
49132,70,43,21,49
49133,70,42,21,49
49134,70,43,21,49
49135,127,86,43,84
49136,158,111,55,103
49137,65,38,19,46
49138,171,121,60,111
49139,171,120,60,111
49140,158,111,55,103
49141,158,110,55,103
49142,158,111,55,103
49143,158,110,55,103
49144,158,111,55,103
49145,158,110,55,103
49146,158,111,55,103
49147,158,110,55,103
49148,158,111,55,103
49149,158,110,55,103
49150,158,111,55,103
49151,127,86,43,84
49152,21,5,2,19
49153,96,62,31,65
49154,96,63,31,65
49155,96,62,31,65
49156,52,29,14,38
49157,52,28,14,38
49158,52,29,14,38
49159,96,62,31,65
49160,52,29,14,38
49161,96,62,31,65
49162,52,29,14,38
49163,52,28,14,38
49164,52,29,14,38
49165,52,28,14,38
49166,52,29,14,38
49167,52,28,14,38
49168,114,77,38,76
49169,52,28,14,38
49170,52,29,14,38
49171,52,28,14,38
49172,114,77,38,76
49173,114,76,38,76
49174,52,29,14,38
49175,52,28,14,38
49176,114,77,38,76
49177,96,62,31,65
49178,114,77,38,76
49179,220,158,79,141
49180,52,29,14,38
49181,52,28,14,38
49182,52,29,14,38
49183,189,134,67,122
49184,158,111,55,103
49185,96,62,31,65
49186,114,77,38,76
49187,114,76,38,76
49188,52,29,14,38
49189,52,28,14,38
49190,52,29,14,38
49191,96,62,31,65
49192,158,111,55,103
49193,96,62,31,65
49194,158,111,55,103
49195,96,62,31,65
49196,114,77,38,76
49197,114,76,38,76
49198,114,77,38,76
49199,96,62,31,65
49200,158,111,55,103
49201,233,168,84,149
49202,233,169,84,149
49203,233,168,84,149
49204,158,111,55,103
49205,158,110,55,103
49206,96,63,31,65
49207,96,62,31,65
49208,114,77,38,76
49209,233,168,84,149
49210,114,77,38,76
49211,233,168,84,149
49212,114,77,38,76
49213,114,76,38,76
49214,220,159,79,141
49215,220,158,79,141
49216,39,19,9,30
49217,83,52,26,57
49218,83,53,26,57
49219,83,52,26,57
49220,158,111,55,103
49221,158,110,55,103
49222,158,111,55,103
49223,145,100,50,95
49224,96,63,31,65
49225,83,52,26,57
49226,96,63,31,65
49227,158,110,55,103
49228,96,63,31,65
49229,96,62,31,65
49230,96,63,31,65
49231,96,62,31,65
49232,39,19,9,30
49233,96,62,31,65
49234,65,39,19,46
49235,65,38,19,46
49236,39,19,9,30
49237,39,18,9,30
49238,96,63,31,65
49239,96,62,31,65
49240,158,111,55,103
49241,96,62,31,65
49242,158,111,55,103
49243,119,80,40,79
49244,158,111,55,103
49245,158,110,55,103
49246,83,53,26,57
49247,83,52,26,57
49248,39,19,9,30
49249,83,52,26,57
49250,114,77,38,76
49251,114,76,38,76
49252,114,77,38,76
49253,114,76,38,76
49254,114,77,38,76
49255,83,52,26,57
49256,39,19,9,30
49257,96,62,31,65
49258,39,19,9,30
49259,83,52,26,57
49260,96,63,31,65
49261,96,62,31,65
49262,96,63,31,65
49263,220,158,79,141
49264,158,111,55,103
49265,39,18,9,30
49266,158,111,55,103
49267,158,110,55,103
49268,158,111,55,103
49269,158,110,55,103
49270,158,111,55,103
49271,158,110,55,103
49272,158,111,55,103
49273,119,80,40,79
49274,158,111,55,103
49275,96,62,31,65
49276,96,63,31,65
49277,96,62,31,65
49278,96,63,31,65
49279,96,62,31,65
49280,39,19,9,30
49281,96,62,31,65
49282,158,111,55,103
49283,158,110,55,103
49284,158,111,55,103
49285,158,110,55,103
49286,158,111,55,103
49287,233,168,84,149
49288,39,19,9,30
49289,158,110,55,103
49290,39,19,9,30
49291,158,110,55,103
49292,39,19,9,30
49293,39,18,9,30
49294,220,159,79,141
49295,220,158,79,141
49296,158,111,55,103
49297,96,62,31,65
49298,96,63,31,65
49299,96,62,31,65
49300,158,111,55,103
49301,158,110,55,103
49302,39,19,9,30
49303,39,18,9,30
49304,158,111,55,103
49305,158,110,55,103
49306,158,111,55,103
49307,119,80,40,79
49308,158,111,55,103
49309,158,110,55,103
49310,158,111,55,103
49311,96,62,31,65
49312,39,19,9,30
49313,189,134,67,122
49314,158,111,55,103
49315,158,110,55,103
49316,189,135,67,122
49317,189,134,67,122
49318,189,135,67,122
49319,189,134,67,122
49320,39,19,9,30
49321,189,134,67,122
49322,39,19,9,30
49323,158,110,55,103
49324,189,135,67,122
49325,189,134,67,122
49326,189,135,67,122
49327,220,158,79,141
49328,39,19,9,30
49329,189,134,67,122
49330,189,135,67,122
49331,189,134,67,122
49332,39,19,9,30
49333,39,18,9,30
49334,145,101,50,95
49335,145,100,50,95
49336,39,19,9,30
49337,119,80,40,79
49338,39,19,9,30
49339,119,80,40,79
49340,189,135,67,122
49341,189,134,67,122
49342,189,135,67,122
49343,158,110,55,103
49344,39,19,9,30
49345,96,62,31,65
49346,96,63,31,65
49347,96,62,31,65
49348,114,77,38,76
49349,114,76,38,76
49350,114,77,38,76
49351,96,62,31,65
49352,114,77,38,76
49353,39,18,9,30
49354,114,77,38,76
49355,158,110,55,103
49356,114,77,38,76
49357,114,76,38,76
49358,189,135,67,122
49359,189,134,67,122
49360,39,19,9,30
49361,158,110,55,103
49362,158,111,55,103
49363,158,110,55,103
49364,39,19,9,30
49365,39,18,9,30
49366,158,111,55,103
49367,158,110,55,103
49368,264,193,96,168
49369,114,76,38,76
49370,264,193,96,168
49371,158,110,55,103
49372,264,193,96,168
49373,264,192,96,168
49374,189,135,67,122
49375,189,134,67,122
49376,114,77,38,76
49377,189,134,67,122
49378,39,19,9,30
49379,39,18,9,30
49380,52,29,14,38
49381,52,28,14,38
49382,52,29,14,38
49383,114,76,38,76
49384,114,77,38,76
49385,158,110,55,103
49386,114,77,38,76
49387,145,100,50,95
49388,52,29,14,38
49389,52,28,14,38
49390,52,29,14,38
49391,96,62,31,65
49392,114,77,38,76
49393,114,76,38,76
49394,145,101,50,95
49395,145,100,50,95
49396,114,77,38,76
49397,114,76,38,76
49398,145,101,50,95
49399,145,100,50,95
49400,145,101,50,95
49401,145,100,50,95
49402,145,101,50,95
49403,158,110,55,103
49404,145,101,50,95
49405,145,100,50,95
49406,96,63,31,65
49407,96,62,31,65
49408,127,87,43,84
49409,145,100,50,95
49410,145,101,50,95
49411,145,100,50,95
49412,114,77,38,76
49413,114,76,38,76
49414,114,77,38,76
49415,145,100,50,95
49416,114,77,38,76
49417,145,100,50,95
49418,114,77,38,76
49419,114,76,38,76
49420,114,77,38,76
49421,114,76,38,76
49422,52,29,14,38
49423,52,28,14,38
49424,39,19,9,30
49425,114,76,38,76
49426,96,63,31,65
49427,96,62,31,65
49428,39,19,9,30
49429,39,18,9,30
49430,119,81,40,79
49431,119,80,40,79
49432,39,19,9,30
49433,119,80,40,79
49434,39,19,9,30
49435,264,192,96,168
49436,158,111,55,103
49437,158,110,55,103
49438,158,111,55,103
49439,119,80,40,79
49440,65,39,19,46
49441,96,62,31,65
49442,96,63,31,65
49443,96,62,31,65
49444,96,63,31,65
49445,96,62,31,65
49446,96,63,31,65
49447,96,62,31,65
49448,65,39,19,46
49449,171,120,60,111
49450,65,39,19,46
49451,96,62,31,65
49452,39,19,9,30
49453,39,18,9,30
49454,39,19,9,30
49455,96,62,31,65
49456,65,39,19,46
49457,158,110,55,103
49458,158,111,55,103
49459,158,110,55,103
49460,65,39,19,46
49461,65,38,19,46
49462,96,63,31,65
49463,96,62,31,65
49464,158,111,55,103
49465,158,110,55,103
49466,158,111,55,103
49467,158,110,55,103
49468,158,111,55,103
49469,158,110,55,103
49470,145,101,50,95
49471,145,100,50,95
49472,127,87,43,84
49473,65,38,19,46
49474,65,39,19,46
49475,65,38,19,46
49476,65,39,19,46
49477,65,38,19,46
49478,65,39,19,46
49479,171,120,60,111
49480,96,63,31,65
49481,96,62,31,65
49482,96,63,31,65
49483,65,38,19,46
49484,96,63,31,65
49485,96,62,31,65
49486,145,101,50,95
49487,145,100,50,95
49488,127,87,43,84
49489,96,62,31,65
49490,145,101,50,95
49491,145,100,50,95
49492,127,87,43,84
49493,127,86,43,84
49494,114,77,38,76
49495,114,76,38,76
49496,65,39,19,46
49497,114,76,38,76
49498,65,39,19,46
49499,114,76,38,76
49500,65,39,19,46
49501,65,38,19,46
49502,189,135,67,122
49503,189,134,67,122
49504,39,19,9,30
49505,70,42,21,49
49506,65,39,19,46
49507,65,38,19,46
49508,65,39,19,46
49509,65,38,19,46
49510,65,39,19,46
49511,70,42,21,49
49512,39,19,9,30
49513,70,42,21,49
49514,39,19,9,30
49515,70,42,21,49
49516,70,43,21,49
49517,70,42,21,49
49518,70,43,21,49
49519,70,42,21,49
49520,39,19,9,30
49521,39,18,9,30
49522,70,43,21,49
49523,70,42,21,49
49524,39,19,9,30
49525,39,18,9,30
49526,70,43,21,49
49527,70,42,21,49
49528,171,121,60,111
49529,264,192,96,168
49530,171,121,60,111
49531,171,120,60,111
49532,171,121,60,111
49533,171,120,60,111
49534,70,43,21,49
49535,70,42,21,49
49536,127,87,43,84
49537,96,62,31,65
49538,96,63,31,65
49539,96,62,31,65
49540,96,63,31,65
49541,96,62,31,65
49542,96,63,31,65
49543,96,62,31,65
49544,189,135,67,122
49545,70,42,21,49
49546,189,135,67,122
49547,158,110,55,103
49548,189,135,67,122
49549,189,134,67,122
49550,96,63,31,65
49551,96,62,31,65
49552,189,135,67,122
49553,39,18,9,30
49554,39,19,9,30
49555,39,18,9,30
49556,189,135,67,122
49557,189,134,67,122
49558,65,39,19,46
49559,65,38,19,46
49560,189,135,67,122
49561,65,38,19,46
49562,189,135,67,122
49563,140,96,48,92
49564,65,39,19,46
49565,65,38,19,46
49566,65,39,19,46
49567,70,42,21,49
49568,127,87,43,84
49569,96,62,31,65
49570,65,39,19,46
49571,65,38,19,46
49572,65,39,19,46
49573,65,38,19,46
49574,65,39,19,46
49575,295,216,108,187
49576,127,87,43,84
49577,158,110,55,103
49578,127,87,43,84
49579,158,110,55,103
49580,158,111,55,103
49581,158,110,55,103
49582,158,111,55,103
49583,158,110,55,103
49584,140,97,48,92
49585,189,134,67,122
49586,189,135,67,122
49587,189,134,67,122
49588,140,97,48,92
49589,140,96,48,92
49590,65,39,19,46
49591,65,38,19,46
49592,140,97,48,92
49593,189,134,67,122
49594,140,97,48,92
49595,140,96,48,92
49596,264,193,96,168
49597,264,192,96,168
49598,264,193,96,168
49599,189,134,67,122
49600,158,111,55,103
49601,140,96,48,92
49602,96,63,31,65
49603,96,62,31,65
49604,127,87,43,84
49605,127,86,43,84
49606,127,87,43,84
49607,189,134,67,122
